system.index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,longitude,latitude
00000000000000000d60,ctb0033-RO3267,3452,3374,1996,25,-62.07916787,-8.859997461
00000000000000000d66,ctb0033-RO3273,3430,3400,1996,25,-62.40527977,-9.305002369
00000000000000000d70,ctb0033-RO3283,3388,3245,1996,25,-62.14833299,-9.638890937
00000000000000000d73,ctb0033-RO3286,3472,3306,1996,25,-62.29666499,-9.544723641
00000000000000000d76,ctb0033-RO3289,3298,3236,1996,25,-62.37749957,-9.585832094
00000000000000000d8b,ctb0033-RO3310,3744,3687,1996,25,-64.51611119,-9.375554266
00000000000000000d97,ctb0033-RO3322,3395,3310,1996,25,-64.86611049,-9.572775846
00000000000000000d98,ctb0033-RO3323,3521,3456,1996,25,-64.78083464,-9.514722809
00000000000000000dcf,ctb0033-RO3378,3391,3289,1996,25,-61.49972107,-11.68972069
00000000000000000e0c,ctb0033-RO3439,3433,3369,1996,25,-62.78333128,-9.891668458
0.00E+00,ctb0033-RO3448,3341,3285,1996,25,-62.7533349,-9.84111117
00000000000000000e3f,ctb0033-RO3490,3263,3192,1996,25,-62.58333168,-10.20055485
0.00E+00,ctb0033-RO3545,3144,3095,1996,25,-62.01666465,-10.18833245
00000000000000000e8d,ctb0033-RO3568,3271,3173,1996,25,-62.26500091,-10.24388839
00000000000000000eb6,ctb0033-RO3618,3161,3112,1996,25,-62.52277708,-11.15722376
00000000000000000ebe,ctb0033-RO3626,3781,3552,1996,25,-62.23277945,-11.07139053
00000000000000000ef3,ctb0033-RO3679,3617,3469,1996,25,-61.77583307,-11.49888901
00000000000000000f03,ctb0033-RO3705,4088,3886,1996,25,-64.05888835,-8.889445364
00000000000000000f51,ctb0033-RO3783,3119,3079,1996,25,-61.66083285,-10.82888678
00000000000000000f62,ctb0033-RO3833,4232,4138,1996,25,-62.43527614,-11.50027579
00000000000000000f6f,ctb0033-RO3846,3594,3475,1996,25,-62.71500001,-11.71305517
00000000000000000f7b,ctb0033-RO3858,3424,3253,1996,25,-62.49722198,-11.85222371
00000000000000000f8f,ctb0033-RO3878,3634,3553,1996,25,-62.27305405,-11.64999902
00000000000000000f90,ctb0033-RO3879,3731,3719,1996,25,-62.2738879,-11.54805505
000000000000000006a1,ctb0033-RO1080,3478,3282,1996,26,-63.85055469,-12.15333343
000000000000000006ca,ctb0033-RO1130,3307,3240,1996,26,-62.7516672,-11.73499841
000000000000000006ed,ctb0033-RO1224,5185,4662,1996,26,-63.21222099,-12.57527587
000000000000000006fc,ctb0033-RO1239,4422,3666,1996,26,-63.44027726,-12.55999899
712,ctb0033-RO1261,3476,3416,1996,26,-64.09222013,-11.79833548
717,ctb0033-RO1266,NA,NA,1996,26,-63.97666698,-11.75444455
0000000000000000072a,ctb0033-RO1285,3767,3604,1996,26,-64.04499825,-11.9913878
739,ctb0033-RO1318,3178,3127,1996,26,-63.79666645,-10.08305753
768,ctb0033-RO1516,3447,3400,1996,26,-60.45444536,-12.88749766
775,ctb0033-RO1530,3397,3352,1996,26,-60.97555374,-12.71944306
000000000000000007a1,ctb0033-RO1574,4411,4297,1996,26,-60.32860952,-12.77639024
000000000000000007b3,ctb0033-RO1591,4819,4036,1996,26,-60.38916857,-12.50916524
000000000000000007bc,ctb0033-RO1600,3887,3633,1996,26,-60.4019439,-12.30416698
853,ctb0033-RO1755,3972,3934,1996,26,-60.66861152,-13.10777726
0000000000000000089f,ctb0033-RO1831,4294,4160,1996,26,-61.02861258,-13.14277674
000000000000000008c5,ctb0033-RO1870,4475,4326,1996,26,-60.81222133,-13.33666737
000000000000000008dd,ctb0033-RO1894,7376,4149,1996,26,-64.44277681,-9.198889141
9.00E+03,ctb0033-RO2255,3799,3578,1996,26,-61.81916661,-12.19027708
00000000000000000a1a,ctb0033-RO2310,4056,3915,1996,26,-61.77027703,-12.26388792
00000000000000000a2d,ctb0033-RO2329,4250,4013,1996,26,-62.90722294,-8.320557711
00000000000000000a48,ctb0033-RO2356,4029,3402,1996,26,-63.66527904,-8.844720581
00000000000000000a7e,ctb0033-RO2410,4411,4346,1996,26,-61.99722297,-12.13277697
00000000000000000a8e,ctb0033-RO2426,3324,3217,1996,26,-62.03194599,-12.48833232
00000000000000000a92,ctb0033-RO2430,4087,3951,1996,26,-62.37250092,-12.23611218
00000000000000000ab7,ctb0033-RO2467,3318,3257,1996,26,-61.90944557,-12.5569445
00000000000000000af0,ctb0033-RO2524,3774,3698,1996,26,-61.10500144,-12.89805682
00000000000000000b29,ctb0033-RO2581,4490,4434,1996,26,-60.107777,-12.67610952
00000000000000000b2d,ctb0033-RO2585,4098,4047,1996,26,-60.28722015,-12.62444637
00000000000000000b2e,ctb0033-RO2586,3306,3289,1996,26,-60.84694435,-12.67388889
00000000000000000b48,ctb0033-RO2613,4032,3938,1996,26,-61.26611322,-12.26472177
00000000000000000b71,ctb0033-RO2654,4322,4275,1996,26,-61.41972034,-13.44305706
00000000000000000b88,ctb0033-RO2677,3249,3204,1996,26,-62.0075012,-9.584998242
00000000000000000c40,ctb0033-RO2973,3930,3853,1996,26,-65.90027859,-9.719721062
00000000000000000c67,ctb0033-RO3012,4326,4023,1996,26,-62.7975023,-12.35666844
00000000000000000c7c,ctb0033-RO3033,3456,3400,1996,26,-62.64527751,-12.07277977
00000000000000000c88,ctb0033-RO3045,3959,3897,1996,26,-61.48111324,-11.40972036
00000000000000000cfa,ctb0033-RO3159,4402,3783,1996,26,-60.95583114,-11.16083118
00000000000000000d10,ctb0033-RO3181,4359,4339,1996,26,-60.82527758,-11.45027589
00000000000000000d14,ctb0033-RO3185,3409,3290,1996,26,-61.45500075,-11.77360976
00000000000000000d38,ctb0033-RO3227,3238,3195,1996,26,-61.82694328,-9.385556029
00000000000000000d3a,ctb0033-RO3229,3402,3302,1996,26,-62.02222069,-9.279723725
00000000000000000db0,ctb0033-RO3347,4947,4031,1996,26,-64.84861298,-9.364999573
00000000000000000db6,ctb0033-RO3353,3917,3829,1996,26,-64.02722427,-8.894167552
00000000000000000dc2,ctb0033-RO3365,3449,3360,1996,26,-61.66749921,-11.67888954
00000000000000000dc4,ctb0033-RO3367,3376,3255,1996,26,-61.66777567,-11.57722203
00000000000000000df0,ctb0033-RO3411,3535,3463,1996,26,-62.69055522,-9.189168301
00000000000000000e1c,ctb0033-RO3455,4859,4479,1996,26,-61.61833316,-9.085275705
00000000000000000e2d,ctb0033-RO3472,3630,3533,1996,26,-62.96666722,-9.955834922
00000000000000000e3c,ctb0033-RO3487,3326,3240,1996,26,-62.61360897,-10.15333297
00000000000000000e5d,ctb0033-RO3520,3519,3256,1996,26,-61.96527797,-10.65583352
0.00E+00,ctb0033-RO3526,3435,3385,1996,26,-61.99444495,-10.35500027
00000000000000000e9b,ctb0033-RO3591,NA,NA,1996,26,-62.93861055,-8.357501363
00000000000000000ef5,ctb0033-RO3681,3398,3333,1996,26,-61.65777837,-11.53166786
00000000000000000f21,ctb0033-RO3735,4017,3926,1996,26,-63.88083198,-8.352779175
00000000000000000f36,ctb0033-RO3756,3892,3858,1996,26,-61.575557,-11.1972219
00000000000000000f98,ctb0033-RO3887,3474,3263,1996,26,-62.39777956,-11.97972279
0000000000000000062f,ctb0033-RO0626D,3657,3615,1996,27,-63.48789154,-9.417973694
630,ctb0033-RO0626E,3734,3633,1996,27,-63.48798072,-9.41829029
644,ctb0033-RO0655G,3376,3256,1996,27,-62.30788854,-10.69898424
0000000000000000067d,ctb0033-RO1044,3692,3593,1996,27,-63.71444509,-12.09222145
683,ctb0033-RO1050,3587,3360,1996,27,-64.08527731,-12.45805502
000000000000000006d9,ctb0033-RO1203,3115,3081,1996,27,-63.6113908,-11.90777965
711,ctb0033-RO1260,4063,3469,1996,27,-64.08389053,-11.79833548
716,ctb0033-RO1265,3953,3732,1996,27,-63.89277791,-11.73027622
756,ctb0033-RO1487,3472,3462,1996,27,-63.031944,-9.166667677
0000000000000000076d,ctb0033-RO1522,3430,3374,1996,27,-61.19222146,-12.53972345
000000000000000007af,ctb0033-RO1587,4808,4702,1996,27,-60.31888868,-12.62416545
000000000000000007bf,ctb0033-RO1603,3487,3439,1996,27,-60.43472275,-12.34083417
000000000000000007c4,ctb0033-RO1608,3535,3467,1996,27,-60.95722238,-11.97222258
000000000000000007dc,ctb0033-RO1634,4132,4128,1996,27,-61.21472208,-12.79583192
883,ctb0033-RO1803,5140,4598,1996,27,-60.95027956,-13.29333383
000000000000000008a4,ctb0033-RO1836,4382,4345,1996,27,-60.66111131,-13.37194332
000000000000000008ef,ctb0033-RO2013,3982,3572,1996,27,-64.84694528,-10.70000092
0000000000000000090c,ctb0033-RO2042,3213,3163,1996,27,-64.76555776,-10.4152784
0000000000000000094e,ctb0033-RO2107,3278,3175,1996,27,-64.80861038,-10.22888798
0000000000000000095f,ctb0033-RO2124,5221,4828,1996,27,-65.05666572,-11.82444351
000000000000000009a0,ctb0033-RO2189,3579,3310,1996,27,-64.99611112,-10.87499834
000000000000000009a3,ctb0033-RO2192,3392,3322,1996,27,-64.90861018,-10.84583136
000000000000000009ef,ctb0033-RO2267,4490,4496,1996,27,-61.66777567,-12.0888905
000000000000000009f8,ctb0033-RO2276,4159,3982,1996,27,-61.47611013,-12.04166862
00000000000000000a45,ctb0033-RO2353,3791,3727,1996,27,-63.59416529,-8.977222768
00000000000000000b19,ctb0033-RO2565,3442,3375,1996,27,-61.17527688,-12.22972229
00000000000000000b46,ctb0033-RO2611,3488,3407,1996,27,-61.30833199,-12.25389062
00000000000000000b6d,ctb0033-RO2650,9211,7368,1996,27,-61.54805772,-13.44888957
00000000000000000b8c,ctb0033-RO2681,3285,3224,1996,27,-61.89055682,-9.73833335
00000000000000000baf,ctb0033-RO2810,3445,3400,1996,27,-61.0919452,-11.90888997
00000000000000000bb7,ctb0033-RO2818,3704,3546,1996,27,-60.77083195,-11.86027685
00000000000000000bdc,ctb0033-RO2855,4850,4816,1996,27,-60.72444392,-11.61166859
00000000000000000bef,ctb0033-RO2874,4022,3891,1996,27,-61.29499928,-11.79277944
00000000000000000c00,ctb0033-RO2909,3428,3244,1996,27,-64.66416672,-9.308333317
00000000000000000c0b,ctb0033-RO2920,4097,3774,1996,27,-65.32611136,-9.735831794
00000000000000000c0f,ctb0033-RO2924,3507,3479,1996,27,-65.27749824,-10.00583482
00000000000000000c1a,ctb0033-RO2935,3583,3518,1996,27,-65.13138687,-9.744999706
00000000000000000c20,ctb0033-RO2941,3807,3786,1996,27,-65.55416762,-9.645833758
00000000000000000c2e,ctb0033-RO2955,4203,4028,1996,27,-65.60527784,-9.662501877
00000000000000000c39,ctb0033-RO2966,3536,3463,1996,27,-65.93222359,-9.57444355
00000000000000000c3b,ctb0033-RO2968,5484,4032,1996,27,-65.0891681,-9.674724273
00000000000000000c43,ctb0033-RO2976,3855,3815,1996,27,-66.63805469,-9.87027815
00000000000000000c50,ctb0033-RO2989,3850,3743,1996,27,-66.31194279,-9.735831794
00000000000000000c68,ctb0033-RO3013,4109,3922,1996,27,-62.78472252,-12.36749959
00000000000000000cad,ctb0033-RO3082,3581,3466,1996,27,-61.25944241,-11.4127793
00000000000000000d29,ctb0033-RO3212,3356,3175,1996,27,-61.99860975,-9.878888674
00000000000000000d2c,ctb0033-RO3215,3544,3370,1996,27,-62.03305631,-9.951389198
00000000000000000d42,ctb0033-RO3237,3370,3244,1996,27,-62.18083538,-9.36055385
00000000000000000db9,ctb0033-RO3356,3199,3152,1996,27,-61.76833286,-11.44416692
00000000000000000dc5,ctb0033-RO3368,3346,3273,1996,27,-61.69916774,-11.55889067
00000000000000000ddb,ctb0033-RO3390,3224,3143,1996,27,-61.74111005,-11.85611205
00000000000000000de5,ctb0033-RO3400,3570,3527,1996,27,-62.53749658,-9.113613292
00000000000000000deb,ctb0033-RO3406,3422,3346,1996,27,-62.67638866,-9.500556245
00000000000000000dfa,ctb0033-RO3421,3343,3247,1996,27,-62.73499908,-9.598335413
00000000000000000e0d,ctb0033-RO3440,3173,3145,1996,27,-62.70889104,-9.883334398
0.00E+00,ctb0033-RO3462,3427,3431,1996,27,-61.5877794,-8.951386737
0.00E+00,ctb0033-RO3532,3609,3502,1996,27,-62.32055685,-10.57194446
00000000000000000e6b,ctb0033-RO3534,3331,3212,1996,27,-62.17499841,-10.58527717
0.00E+00,ctb0033-RO3548,3328,3254,1996,27,-61.96361027,-10.0850017
0.00E+00,ctb0033-RO3560,3362,3289,1996,27,-62.16500111,-10.03777982
00000000000000000ead,ctb0033-RO3609,3436,3398,1996,27,-62.60527937,-11.22777566
00000000000000000ecc,ctb0033-RO3640,3706,3642,1996,27,-62.40610916,-11.17833315
00000000000000000efe,ctb0033-RO3700,4042,3982,1996,27,-63.96222395,-8.942499749
00000000000000000f04,ctb0033-RO3706,4317,4345,1996,27,-63.89527947,-8.891942461
00000000000000000f16,ctb0033-RO3724,3857,3832,1996,27,-64.06083251,-9.139444865
00000000000000000f1a,ctb0033-RO3728,3905,3697,1996,27,-63.52666788,-8.014721347
00000000000000000f57,ctb0033-RO3789,3477,3375,1996,27,-61.85666765,-10.79361083
00000000000000000f67,ctb0033-RO3838,3739,3602,1996,27,-62.63249772,-11.6191688
00000000000000000f6b,ctb0033-RO3842,3602,3519,1996,27,-62.6819447,-11.84444258
00000000000000000f75,ctb0033-RO3852,3595,3443,1996,27,-62.49722198,-11.66138757
00000000000000000fa8,ctb0033-RO3903,3490,3442,1996,27,-62.01333371,-11.50166703
00000000000000000fad,ctb0033-RO3908,3579,3497,1996,27,-62.03805496,-11.59000182
00000000000000000faf,ctb0033-RO3910,4020,3885,1996,27,-61.85166454,-11.89611019
631,ctb0033-RO0626F,3378,3308,1996,28,-63.4885604,-9.416965937
634,ctb0033-RO0626I,3567,3526,1996,28,-63.48663407,-9.416292613
0000000000000000064f,ctb0033-RO0663D,3557,3385,1996,28,-62.79273998,-11.03503994
721,ctb0033-RO1276,3686,3535,1996,28,-64.34805659,-11.99555706
0000000000000000078d,ctb0033-RO1554,4168,4033,1996,28,-59.88083551,-12.37777782
000000000000000007a6,ctb0033-RO1579,5337,4543,1996,28,-60.13249826,-12.7830566
000000000000000007b9,ctb0033-RO1597,3613,3542,1996,28,-60.58055765,-12.43055574
000000000000000007c6,ctb0033-RO1610,3421,3345,1996,28,-60.72666456,-12.88500057
000000000000000007d2,ctb0033-RO1623,3940,3884,1996,28,-60.82083185,-12.92111037
842,ctb0033-RO1738,4036,3980,1996,28,-60.56499985,-12.94833318
875,ctb0033-RO1789,3993,3984,1996,28,-61.03222,-12.99860954
0000000000000000087a,ctb0033-RO1794,4102,4017,1996,28,-60.73027643,-13.20750059
0000000000000000088a,ctb0033-RO1810,3596,3466,1996,28,-60.7855559,-12.99777569
0000000000000000089c,ctb0033-RO1828,4401,4308,1996,28,-60.9780553,-13.19083247
000000000000000008b9,ctb0033-RO1858,6405,5834,1996,28,-61.25500114,-13.32166696
000000000000000008ca,ctb0033-RO1875,4990,4540,1996,28,-60.82027892,-13.51722083
000000000000000008ff,ctb0033-RO2029,0,0,1996,28,-65.28527937,-10.79583146
903,ctb0033-RO2033,3616,3589,1996,28,-65.30444458,-10.53389049
915,ctb0033-RO2051,3651,3533,1996,28,-65.10860978,-10.94972396
0000000000000000093b,ctb0033-RO2088,3315,3207,1996,28,-65.01916468,-10.76972342
948,ctb0033-RO2101,3806,3598,1996,28,-65.27222312,-10.77361176
951,ctb0033-RO2110,3245,3192,1996,28,-64.84833206,-10.27750109
0000000000000000097d,ctb0033-RO2154,3421,3309,1996,28,-64.83472288,-11.29111273
0000000000000000099c,ctb0033-RO2185,3459,3381,1996,28,-65.06111144,-10.93444262
000000000000000009bf,ctb0033-RO2220,4049,4001,1996,28,-60.2077768,-12.55249878
000000000000000009c2,ctb0033-RO2223,3777,3540,1996,28,-62.03389016,-12.21833375
00000000000000000a19,ctb0033-RO2309,4607,4654,1996,28,-61.78222296,-12.05444395
00000000000000000a69,ctb0033-RO2389,3966,3912,1996,28,-63.69722404,-8.64472098
00000000000000000ab0,ctb0033-RO2460,3336,3239,1996,28,-62.1436108,-12.50555336
00000000000000000ac8,ctb0033-RO2484,3262,3160,1996,28,-62.17166747,-12.56305347
00000000000000000ae5,ctb0033-RO2513,4380,4273,1996,28,-61.02444332,-12.8749988
00000000000000000af3,ctb0033-RO2527,4102,4083,1996,28,-61.21694272,-12.83083141
00000000000000000afd,ctb0033-RO2537,4076,4023,1996,28,-61.23889041,-12.92000005
00000000000000000b14,ctb0033-RO2560,3526,3470,1996,28,-61.235555,-12.26722333
00000000000000000bc3,ctb0033-RO2830,3416,3281,1996,28,-61.00611196,-11.63305444
00000000000000000bcb,ctb0033-RO2838,4293,4195,1996,28,-60.88472185,-11.86027685
00000000000000000c13,ctb0033-RO2928,5901,4417,1996,28,-65.2513902,-9.710000222
00000000000000000c28,ctb0033-RO2949,3972,3925,1996,28,-65.64805399,-9.791387734
00000000000000000c86,ctb0033-RO3043,3450,3345,1996,28,-60.47860922,-11.79222205
00000000000000000cb3,ctb0033-RO3088,3470,3367,1996,28,-61.39388877,-11.59000182
00000000000000000cb8,ctb0033-RO3093,4406,4257,1996,28,-61.12722114,-11.16249888
00000000000000000d3f,ctb0033-RO3234,3297,3239,1996,28,-62.05805403,-8.953054441
00000000000000000d48,ctb0033-RO3243,3727,3628,1996,28,-62.18138831,-9.242775613
00000000000000000d4e,ctb0033-RO3249,3299,3206,1996,28,-61.83861275,-9.272776445
00000000000000000dcc,ctb0033-RO3375,3526,3464,1996,28,-61.70444286,-11.72833205
00000000000000000ddc,ctb0033-RO3391,3815,3759,1996,28,-61.74305421,-11.81805362
00000000000000000df7,ctb0033-RO3418,3561,3512,1996,28,-62.74472438,-9.526387818
00000000000000000dfd,ctb0033-RO3424,3528,3462,1996,28,-62.56138844,-9.691387934
00000000000000000e0b,ctb0033-RO3438,3477,3340,1996,28,-62.83750044,-9.880556378
0.00E+00,ctb0033-RO3449,3308,3273,1996,28,-62.72083252,-9.828054922
0.00E+00,ctb0033-RO3466,3424,3374,1996,28,-61.79889108,-9.058886745
0.00E+00,ctb0033-RO3523,3639,3624,1996,28,-62.02694288,-10.47416529
0.00E+00,ctb0033-RO3542,3294,3206,1996,28,-62.1616657,-10.33722184
00000000000000000ea3,ctb0033-RO3599,4101,3898,1996,28,-63.08833379,-8.171387403
00000000000000000eaf,ctb0033-RO3611,3442,3311,1996,28,-62.66666782,-11.15361189
00000000000000000ec3,ctb0033-RO3631,3322,3256,1996,28,-62.34805613,-11.03138793
00000000000000000ec9,ctb0033-RO3637,3786,3728,1996,28,-62.32055685,-11.31777816
00000000000000000eca,ctb0033-RO3638,3431,3376,1996,28,-62.33888822,-11.25499847
00000000000000000eff,ctb0033-RO3701,3660,3589,1996,28,-63.91638885,-8.945554233
00000000000000000f19,ctb0033-RO3727,4059,3970,1996,28,-63.43277705,-8.018333219
00000000000000000f72,ctb0033-RO3849,3481,3384,1996,28,-62.60666615,-11.743056
00000000000000000f80,ctb0033-RO3863,3278,3161,1996,28,-62.47416842,-11.62999995
00000000000000000fa2,ctb0033-RO3897,3469,3401,1996,28,-64.33861221,-9.284998841
00000000000000000fc8,ctb0033-RO3936,4563,4529,1996,28,-62.08916518,-11.85972392
00000000000000000fd1,ctb0033-RO3945,3516,3277,1996,28,-62.06999996,-11.55722297
0000000000000000062d,ctb0033-RO0607F,4046,3838,1996,29,-63.28660772,-9.090987814
643,ctb0033-RO0655F,3535,3512,1996,29,-62.30910142,-10.70039332
653,ctb0033-RO0663H,3795,3731,1996,29,-62.792847,-11.03461186
000000000000000006da,ctb0033-RO1204,3449,3347,1996,29,-63.61277758,-11.90333393
000000000000000006ec,ctb0033-RO1223,5495,4529,1996,29,-63.21861088,-12.5855541
753,ctb0033-RO1431,3529,3497,1996,29,-63.14361326,-9.290831346
778,ctb0033-RO1533,3845,3713,1996,29,-60.9141653,-12.71860921
000000000000000007ea,ctb0033-RO1648,3497,3438,1996,29,-61.28889031,-12.57944513
000000000000000007f8,ctb0033-RO1662,4095,4049,1996,29,-60.39277599,-12.56194316
0000000000000000087c,ctb0033-RO1796,4360,4303,1996,29,-60.63083402,-13.19083247
000000000000000008d0,ctb0033-RO1881,4281,4266,1996,29,-60.99222186,-13.37666551
000000000000000008f1,ctb0033-RO2015,3381,3271,1996,29,-64.97860915,-10.67805768
944,ctb0033-RO2097,3462,3361,1996,29,-65.12333374,-10.7094453
0000000000000000095b,ctb0033-RO2120,4757,4101,1996,29,-65.13833415,-11.60555516
973,ctb0033-RO2144,3318,3226,1996,29,-65.03277831,-11.17777576
000000000000000009ac,ctb0033-RO2201,4407,4245,1996,29,-59.86611156,-12.39277824
00000000000000000a05,ctb0033-RO2289,4097,4081,1996,29,-61.65416649,-12.29610939
00000000000000000a07,ctb0033-RO2291,3991,3919,1996,29,-61.65694451,-12.41555533
00000000000000000a4c,ctb0033-RO2360,3697,3636,1996,29,-63.56055705,-8.654165356
00000000000000000a62,ctb0033-RO2382,3747,3664,1996,29,-63.75583446,-8.700834308
00000000000000000a65,ctb0033-RO2385,3921,3865,1996,29,-63.82888791,-8.673335032
00000000000000000aba,ctb0033-RO2470,3646,3537,1996,29,-61.95083495,-12.43805595
00000000000000000b0b,ctb0033-RO2551,3735,3626,1996,29,-61.40305668,-12.74110984
00000000000000000b95,ctb0033-RO2690,3293,3245,1996,29,-62.06777933,-9.612501977
00000000000000000b96,ctb0033-RO2691,3229,3179,1996,29,-62.03305631,-9.653057501
00000000000000000bae,ctb0033-RO2809,3652,3571,1996,29,-61.0216653,-11.86361226
00000000000000000bd3,ctb0033-RO2846,4465,4500,1996,29,-60.76388913,-11.45860995
00000000000000000be7,ctb0033-RO2866,4930,4147,1996,29,-60.78027633,-11.73305424
00000000000000000c07,ctb0033-RO2916,3215,3177,1996,29,-64.84999976,-9.644723442
00000000000000000c16,ctb0033-RO2931,3819,3506,1996,29,-65.24360907,-9.806111686
00000000000000000c35,ctb0033-RO2962,3814,3769,1996,29,-65.98527797,-9.413055305
00000000000000000c45,ctb0033-RO2978,4024,3919,1996,29,-66.59472115,-9.805277834
00000000000000000c5c,ctb0033-RO3001,3747,3488,1996,29,-63.00110931,-12.51333449
00000000000000000c60,ctb0033-RO3005,5504,4926,1996,29,-63.05805649,-12.47138773
00000000000000000c69,ctb0033-RO3014,3783,3552,1996,29,-62.77972386,-12.3855545
00000000000000000c98,ctb0033-RO3061,4197,4104,1996,29,-61.40555377,-11.19611158
00000000000000000c9b,ctb0033-RO3064,3998,3942,1996,29,-61.3658321,-11.15750023
00000000000000000cb7,ctb0033-RO3092,3667,3590,1996,29,-61.51972014,-11.53166786
00000000000000000d15,ctb0033-RO3186,4195,4111,1996,29,-60.44722161,-11.47277651
00000000000000000d64,ctb0033-RO3271,3275,3206,1996,29,-62.36416686,-9.379723525
00000000000000000d69,ctb0033-RO3276,3357,3271,1996,29,-62.07249706,-9.46333167
00000000000000000dbd,ctb0033-RO3360,3910,3779,1996,29,-61.77333151,-11.60611255
00000000000000000dc7,ctb0033-RO3370,3274,3193,1996,29,-61.62694368,-11.47083234
00000000000000000de7,ctb0033-RO3402,4139,3766,1996,29,-62.53083468,-9.030553617
00000000000000000df3,ctb0033-RO3414,4003,3694,1996,29,-62.56333261,-9.372776246
00000000000000000e0f,ctb0033-RO3442,3628,3568,1996,29,-62.55055728,-9.831666794
0.00E+00,ctb0033-RO3444,3274,3205,1996,29,-62.44500144,-9.808889706
0.00E+00,ctb0033-RO3450,3575,3496,1996,29,-61.66527857,-9.325835289
0.00E+00,ctb0033-RO3475,3453,3396,1996,29,-62.78388866,-10.07000129
0.00E+00,ctb0033-RO3509,3124,3092,1996,29,-62.04222422,-10.76916604
0.00E+00,ctb0033-RO3531,3638,3632,1996,29,-62.27166727,-10.6333329
00000000000000000e7b,ctb0033-RO3550,3249,3191,1996,29,-62.48416573,-10.32333174
